Avg. Area Income,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
82073.86,5.88,4.38,34317.62,1487729.59
52699.67,8.59,3.17,30299.28,896303.80
71792.29,8.11,3.39,48266.22,1903813.79
58655.85,6.63,4.02,40740.78,1069851.16
71088.67,6.34,3.01,28750.64,829868.23
74984.67,7.81,4.47,29287.50,1181338.16
59081.99,6.97,2.12,42578.43,1401767.90
71329.00,5.96,3.13,25974.45,1235501.49
76698.57,6.03,4.13,52881.06,1522083.94
61504.26,6.64,4.17,24804.66,656971.53
68386.82,8.09,4.40,39138.88,1660678.04
64427.37,6.39,4.45,25653.69,606191.87
63920.39,7.88,4.04,31034.83,1011331.16
76835.96,7.74,6.29,27622.34,1529830.37
65173.05,6.60,4.23,44125.54,1489520.02
61025.39,7.91,6.30,34730.77,1468267.23
76783.35,6.33,3.15,26703.72,978312.75
69336.43,6.12,2.29,37592.85,1181637.95
57824.97,7.25,3.09,45555.34,1015233.03
69585.89,7.41,3.24,36099.24,1139615.72
62340.26,7.20,6.11,24962.10,984349.61
75040.82,7.51,5.11,34733.09,1765281.09
87113.79,6.38,2.42,31172.88,1327975.25
56827.22,6.25,4.22,29506.49,804170.20
71824.15,8.28,6.26,41186.57,1467271.56
68662.41,7.90,4.25,43795.63,1478823.65
66006.18,7.37,4.06,40691.24,1367312.13
69266.79,6.45,4.19,40588.42,1162469.89
68089.56,6.25,3.49,57097.67,1473278.44
62745.03,8.16,4.19,16737.55,897479.95
85526.62,6.34,2.13,32635.76,1568578.51
68561.66,7.87,4.00,31796.76,1421518.60
67100.07,6.48,2.44,27456.64,1199144.79
74057.00,6.48,4.34,37521.81,1596180.57
78159.95,6.18,4.08,31111.62,1264972.44
58348.80,7.18,6.00,59129.50,1135465.47
60975.09,5.72,3.19,43752.89,1359839.00
60167.67,3.95,4.06,16811.30,88591.77
78063.24,8.22,5.17,37838.66,1822448.62
66658.97,7.13,4.00,57563.59,1720734.40
61475.26,7.66,6.37,31437.51,1224397.43
59762.88,7.89,4.31,28571.36,1209571.07
87596.17,5.23,3.30,35392.05,1698820.10
79426.04,7.57,4.19,49009.69,1860358.47
66426.89,6.74,4.48,40761.35,1168444.88
61264.20,7.32,3.32,43208.36,764756.09
55224.34,5.08,4.13,44915.71,977242.27
58660.89,6.80,3.09,33515.12,1079158.65
70193.34,7.68,6.29,48417.35,1383395.29
59691.07,6.32,4.11,27769.50,992053.05
75613.14,7.48,5.11,29146.54,1574919.91
59789.74,6.40,3.08,49200.08,1174311.56
60494.12,6.77,3.08,31693.61,795082.81
76517.35,5.38,4.03,29788.64,1170573.77
67724.05,6.52,4.24,61916.14,1998368.74
61458.55,7.20,3.39,36220.12,842086.67
61704.34,7.25,5.07,19148.04,849656.92
62224.01,5.04,3.36,21689.12,908616.48
68603.89,7.78,6.04,44508.98,1524257.71
53902.93,8.60,4.01,21075.51,685880.32
69624.26,6.89,2.04,29292.13,771310.00
75690.70,5.19,4.05,46183.11,1308243.92
71902.81,7.05,6.40,42200.26,1312063.76
67684.43,6.19,2.23,52999.84,1467849.82
69320.33,5.90,3.39,32668.93,902350.42
65423.25,6.35,3.13,28914.79,926880.85
62083.04,7.38,4.31,43485.68,1323326.40
81844.03,6.21,3.09,36242.11,1504026.27
74090.43,6.38,3.17,25694.37,1003266.88
59200.25,6.11,2.34,22926.44,592397.73
63873.63,7.56,3.00,27587.40,1339142.81
69677.42,6.11,3.11,50524.96,1212939.95
49033.00,8.03,4.13,36293.00,753930.58
62819.31,7.10,4.46,38527.82,1538401.82
64624.32,6.33,2.36,37117.56,1295728.09
63665.39,7.73,3.43,44029.68,1472887.25
50760.35,5.75,2.44,34685.18,831762.79
77235.57,5.87,4.15,47328.81,1610577.50
55245.34,8.96,4.38,43557.94,881446.12
82982.76,6.86,4.38,44531.76,1666462.62
78754.39,5.53,4.17,35323.79,1085218.86
82268.08,8.10,3.50,39549.80,1712929.65
74166.39,7.28,6.10,30237.77,1444403.66
83179.58,9.72,3.44,38587.72,1884674.24
48176.23,7.50,4.12,33216.60,1014548.23
79023.72,8.94,6.37,22984.04,1084013.78
73135.02,6.33,2.15,36401.38,1279777.38
75323.06,5.93,3.39,51528.48,1967384.78
63191.77,7.57,3.41,33816.12,1002974.21
51554.92,6.52,4.22,36830.08,979568.63
55340.61,5.61,4.30,34112.97,565937.20
56296.50,8.18,3.15,31165.05,1092130.98
73491.27,6.80,2.00,55169.38,1869113.61
68334.78,8.30,4.23,36621.76,1817829.53
50666.25,8.43,6.34,36940.86,1392207.65
60307.02,7.96,4.46,37739.99,1389773.87
65132.47,7.74,6.28,24199.64,956009.14
72139.65,6.07,3.07,52601.12,945833.19
71313.03,7.23,4.25,42302.55,1383766.08
56647.88,7.90,4.35,39780.93,1400268.14
60288.48,7.01,3.28,34651.07,1144937.61
67022.78,6.95,4.18,33891.31,1118165.87
58188.19,6.07,2.34,38104.49,1047012.27
69350.18,8.46,6.13,28747.09,1096069.29
68450.26,7.38,4.08,36474.39,1386473.37
70784.05,6.26,3.02,41230.19,945831.19
70309.31,6.94,4.12,34945.47,1311379.60
46737.60,8.17,6.41,42351.30,885661.59
69345.72,8.36,3.31,47386.27,1507331.29
89157.61,7.19,4.46,33834.92,1643291.72
72568.71,6.11,2.04,18896.12,987746.92
65051.22,6.08,2.30,25191.41,612211.59
56780.50,6.16,4.29,11019.05,836235.03
87678.04,4.65,4.13,35781.17,1495518.62
65817.20,6.65,2.20,40674.78,911071.83
70561.56,7.52,3.40,25029.21,1360787.87
73801.02,7.21,4.49,30504.81,1455107.45
72143.43,7.16,6.50,23823.82,1327969.29
78002.06,8.61,5.47,47763.28,1838503.99
83443.26,8.36,5.06,44900.79,1727211.09
77057.18,6.64,3.38,24459.80,1093344.58
60509.61,7.03,6.13,27080.04,943485.05
80305.21,7.31,3.39,22267.16,1100632.39
56324.62,6.72,4.02,41354.44,1269811.09
59794.62,6.47,3.27,54149.39,1321008.59
60812.86,6.28,2.22,26411.14,978241.29
57982.79,7.89,3.11,15065.05,952533.58
75367.07,5.57,3.23,31669.62,1434015.03
54447.69,6.08,2.40,50200.61,1008649.93
101144.32,7.23,3.09,35772.52,2007556.29
48963.30,8.45,5.26,35431.25,882666.58
77412.16,8.03,5.31,39030.08,1246218.31
57972.42,6.72,4.37,13683.48,880682.30
64882.16,7.57,6.05,32807.85,840124.84
66330.61,6.72,3.41,38240.98,1469767.65
76681.26,6.51,4.47,55292.22,1824987.71
80744.44,8.12,5.10,27185.76,1404896.38
77158.17,7.67,6.45,28713.93,1290043.37
69351.48,6.46,2.09,46833.13,1410362.61
58159.42,6.10,2.35,36083.82,1058269.02
76275.33,6.97,2.22,40354.71,1464929.16
84114.29,8.36,4.20,38702.34,1777009.71
58756.18,5.47,2.11,23272.36,826194.68
81030.84,6.30,4.20,44372.94,1851575.87
87004.00,8.50,4.32,24269.06,1552915.16
56788.03,5.33,3.50,36204.71,922478.91
88767.53,6.00,2.13,58349.12,1753427.94
70394.95,7.25,4.46,31928.81,1387701.11
86818.57,7.09,5.14,47663.14,1801916.35
60769.99,7.40,4.25,35204.81,1237115.74
66774.18,8.06,3.12,23793.34,1009606.28
74542.64,9.40,4.21,38039.60,1601678.26
46361.58,7.96,6.33,37548.26,483458.55
63059.34,8.48,4.30,25390.46,925394.14
63288.04,7.08,6.23,39626.52,1143377.60
78646.88,6.40,3.25,41268.26,1283401.79
64989.78,7.46,6.06,34819.43,1031367.59
78190.14,6.50,3.45,35279.62,1153605.03
69528.56,5.66,3.00,33176.04,995137.20
55935.78,8.57,6.41,37567.08,1006580.48
60940.71,5.95,4.37,31113.49,987434.75
55774.73,8.25,4.04,38812.51,897013.18
85337.55,6.43,3.04,31219.49,1560838.45
74438.96,6.47,3.50,22954.78,1349818.25
67071.83,7.63,5.04,32084.74,883147.47
76822.43,6.32,3.28,24966.19,926482.47
68375.02,6.24,2.28,41562.75,1100152.09
56983.90,6.64,2.25,27207.32,674197.85
72750.48,7.27,4.11,36050.84,1587350.29
80156.99,5.92,4.35,43328.34,1276987.49
72432.26,6.75,2.50,23947.51,982344.81
62128.78,7.97,6.45,37889.76,1153433.08
60434.35,6.70,2.41,29551.14,799124.85
75393.12,6.14,2.39,27536.94,1169640.32
85994.29,6.42,4.00,20303.81,1591203.49
66644.29,5.86,3.19,36858.97,1450769.84
76784.12,7.43,5.03,40277.77,1381442.76
71965.62,7.52,5.22,48873.99,1930805.95
78898.80,5.50,4.16,29958.72,1280548.09
58321.57,6.91,2.28,45979.79,916344.29
51446.28,7.71,3.43,39900.14,1170892.98
79936.23,8.65,5.02,23655.48,1616382.93
49589.12,7.83,4.13,31733.65,1056518.91
72055.68,6.97,4.09,43542.66,1583897.54
70125.77,4.77,4.34,22063.21,619407.49
54839.41,7.25,6.07,48345.47,1043415.99
66832.29,7.00,6.15,33075.81,1222344.21
72121.32,8.22,3.30,45905.59,1433538.32
69516.09,7.75,5.37,28373.17,1474417.27
86310.09,9.38,6.37,29776.66,1827899.19
69325.09,7.58,5.09,36345.83,1130537.99
62390.33,5.35,3.36,37535.64,758886.69
70185.74,7.46,5.40,26052.65,1210400.13
46991.79,6.72,3.10,33234.57,674817.54
69269.94,6.18,3.26,32699.49,1232209.48
96290.16,8.32,5.15,45801.17,2105205.86
63085.21,9.30,5.27,35193.34,1662585.94
76788.62,6.40,4.21,35936.06,1443907.75
58054.10,7.14,6.13,35257.72,781482.58
68654.10,7.90,4.17,41729.60,1557794.02
74756.93,6.74,2.33,24491.92,1476277.53
75390.25,6.31,2.28,49401.12,1412449.48
63272.13,7.30,3.02,46311.96,1438290.85
63884.93,5.79,4.33,64566.69,1667560.88
61654.70,8.81,6.26,41909.50,1131532.92
52204.40,7.89,6.34,40056.27,1154270.48
72177.60,9.23,6.40,28394.01,1650770.93
82816.56,6.84,2.44,36855.67,1387987.80
60005.63,7.68,6.40,25480.42,1325294.12
71323.14,4.47,2.31,28795.76,825095.11
74111.64,7.98,3.48,30078.66,944186.16
68163.12,7.63,6.17,36546.08,1608726.68
60272.77,6.91,4.50,35890.40,1050223.67
61310.28,8.02,5.40,43992.29,1417691.11
73370.74,6.09,2.24,56541.41,1386351.15
66718.40,8.09,4.35,20155.98,1015546.31
61687.87,7.33,3.48,34760.76,991934.07
83298.18,6.06,3.33,33657.24,1267433.91
79647.17,7.04,3.32,48360.69,1491811.66
53042.23,5.68,4.30,60300.85,1222887.12
59867.84,7.87,4.01,47726.25,1114901.97
68570.08,6.41,4.09,44476.82,1024787.94
55456.77,5.34,2.14,37009.34,675489.75
70021.16,7.75,4.17,44935.88,1515157.08
51797.30,7.37,4.14,30640.18,491085.83
40394.04,7.60,3.15,40852.29,737147.09
68597.93,7.02,4.27,45358.64,1208875.08
41518.78,7.91,3.16,40432.05,1073355.78
67186.26,4.39,3.40,16292.53,554702.68
64316.13,6.44,4.39,38159.21,1225796.41
69048.16,6.11,2.50,41773.51,1282339.35
70036.30,7.54,6.34,47618.52,1409824.64
79710.20,8.24,6.24,39830.05,1448668.42
52799.79,7.32,6.50,20438.41,728402.00
64634.63,4.58,2.35,52131.81,1381482.69
69467.90,7.35,4.10,55700.44,1424994.38
79504.66,7.55,4.10,42677.28,1741105.64
73789.89,6.26,2.29,47039.09,1361230.12
55813.30,7.73,6.04,22779.37,1164497.02
75947.47,7.09,6.23,37455.32,1375736.96
58615.15,5.71,3.43,40187.33,636506.00
56868.11,6.59,3.32,31060.20,775957.67
70586.60,7.31,4.22,31798.69,976540.10
64494.48,7.53,3.44,29404.07,1048302.41
61808.03,5.80,4.49,40774.68,575694.17
78748.03,6.50,4.05,30640.84,1365437.49
71534.82,7.96,4.33,37402.43,1403219.37
72386.55,6.68,4.04,49847.00,1723424.67
80258.12,8.07,6.08,42014.83,1987332.22
60831.36,7.23,5.45,33623.51,1285202.34
74325.08,6.30,3.37,32034.98,1306056.57
54562.87,6.13,2.45,39735.65,778546.16
74367.54,5.91,4.42,44663.82,1155681.87
84377.48,8.34,6.15,27093.29,1540737.19
66524.47,7.00,4.11,34618.83,934408.71
47685.26,5.97,3.23,20962.90,294170.75
75071.97,6.66,3.05,35579.21,1423025.10
52157.74,6.05,2.36,44782.57,876763.58
93439.80,7.13,3.25,34930.92,1416408.25
56914.49,6.06,4.47,36351.92,972536.66
71336.78,5.16,4.19,58926.23,1729061.66
73120.66,5.71,2.27,32402.26,981259.56
54700.29,4.97,4.34,46224.49,1125230.45
38139.92,6.35,2.13,45899.74,723750.07
74567.20,7.74,5.29,44393.34,1556552.47
71628.51,7.24,4.20,44387.87,1391303.79
71375.97,7.69,5.39,30469.55,1103648.29
82858.45,8.95,5.44,36835.74,2005037.31
67907.06,5.65,2.26,30268.36,1055153.32
80606.86,6.68,4.11,34354.96,1389366.72
63585.84,7.54,3.14,43547.58,1249461.56
87802.39,7.42,5.37,34354.16,1501482.22
64446.16,6.76,4.12,46743.72,1296134.39
56501.23,6.29,4.42,34720.46,992773.79
65037.26,7.66,6.28,27356.90,1085101.32
55146.81,6.86,2.21,40018.19,734562.10
52122.95,7.91,3.04,38764.82,1221827.82
59765.15,6.69,4.38,39557.32,1489970.15
79745.86,6.49,3.37,39511.68,1696086.17
66449.93,6.08,4.21,18725.61,891259.34
65314.72,6.25,2.42,36565.03,1347083.07
59879.22,8.94,6.21,40838.66,1428797.37
65221.00,8.86,4.49,19500.48,1198678.98
54850.44,7.18,6.18,43807.93,1194083.25
86260.71,7.45,3.08,23964.62,1233126.84
73391.28,7.60,4.21,36714.50,1587585.48
70323.10,5.22,4.14,36148.16,1025439.43
62124.48,6.72,4.01,20478.63,700903.56
55745.04,6.74,2.40,36078.32,1180903.43
60244.29,6.13,2.09,24602.56,914136.52
53624.82,6.28,4.32,36075.96,1178600.65
67168.17,6.37,3.16,45707.97,1328572.19
71405.06,6.69,4.39,22083.91,742449.31
45863.03,6.97,3.34,34426.42,964596.75
67424.49,9.51,3.19,37721.32,1613037.51
69208.51,6.69,4.05,13355.02,816772.38
67951.75,6.47,3.30,38731.29,1283208.83
61867.92,7.40,3.23,26132.87,975385.56
61369.48,6.24,4.38,37670.83,889845.60
63580.73,8.09,3.14,31080.73,979282.76
62669.04,6.01,2.15,38547.92,896937.66
90586.13,5.79,2.28,34922.64,1712388.87
72449.80,6.72,4.46,44066.21,1367292.96
67683.20,5.91,3.18,31420.30,949879.93
79057.80,10.22,3.43,27142.03,2050594.05
88799.30,5.06,4.24,39139.00,1616631.33
61150.56,6.72,3.15,31517.12,1358350.40
73984.74,8.20,5.40,36773.04,1708127.58
79915.51,7.43,4.18,53159.74,1970419.05
80055.13,7.17,6.10,44973.09,1636080.39
60992.54,9.32,6.24,55947.97,1591269.99
72533.06,5.72,2.26,46369.54,1806231.45
69753.29,4.88,2.25,50740.20,1138748.96
77623.98,6.02,2.24,38660.64,1246440.86
84292.11,5.55,3.41,24380.45,1407123.80
75790.49,7.03,3.49,31311.99,1370830.39
73079.55,6.59,4.21,56970.73,1492521.87
66235.89,6.07,2.17,34922.49,762391.78
85852.15,7.34,5.45,33200.34,1668448.10
62333.49,7.28,6.18,29704.82,945057.32
60110.38,5.63,4.19,32536.47,874497.27
76568.23,6.33,4.24,30823.91,1080170.91
73257.27,5.69,2.20,44882.49,1049007.02
53657.29,6.09,2.37,38994.08,826587.39
78583.26,7.43,3.07,35271.72,1384328.12
62370.03,6.74,4.42,27221.18,1027311.51
72937.71,6.88,2.04,57121.58,1938713.99
77033.91,8.44,6.26,26160.16,1025417.89
49854.39,7.78,3.46,27402.71,594816.93
87903.74,6.39,4.41,28782.24,1369970.61
35608.99,7.83,6.35,20833.01,449331.58
62933.33,7.56,3.14,32233.89,1253359.95
73260.63,8.07,6.44,25942.66,1347234.09
71452.09,6.59,4.08,42152.14,1257780.07
65550.80,8.39,3.22,55084.16,1474296.42
73309.24,6.64,2.10,39582.93,1513273.02
55331.29,8.04,6.20,53055.85,1042243.73
73212.42,6.47,4.36,34019.97,1288069.23
78300.41,8.89,6.10,53921.43,1988563.99
69154.76,6.69,4.00,36179.41,799842.38
76107.67,6.78,3.13,56376.97,1813555.33
55415.24,4.63,2.39,24291.11,492984.59
81970.46,6.98,2.38,33284.93,1325531.15
53935.11,6.71,2.26,53504.46,1315138.25
61058.97,5.92,4.35,36325.30,729990.02
61676.73,8.54,4.04,38467.82,1328658.91
59391.06,8.78,6.32,64543.32,1599416.01
72007.49,6.79,2.13,53713.28,1348251.60
77079.72,6.53,2.39,32236.82,1018457.99
86219.60,6.40,2.48,44034.48,1517597.53
65279.53,5.87,2.25,39419.29,1247289.49
64962.43,6.54,3.41,17093.81,906034.65
68450.34,6.46,2.38,32147.64,1203089.99
62305.64,7.65,3.19,47066.62,1375771.13
51621.33,6.02,2.35,18194.12,459446.42
66571.39,9.03,5.20,26651.85,1238486.17
80963.18,6.84,4.32,24602.01,1309768.20
61761.32,6.80,2.50,38825.40,1111580.10
80931.51,4.29,4.12,31837.49,1099788.70
73278.80,7.37,4.03,23586.38,1247384.08
74416.20,7.40,6.42,47907.02,1546469.78
64590.51,6.62,3.06,19652.15,729315.37
65627.05,6.86,2.21,44808.30,1614667.53
75434.55,8.25,4.04,43181.91,1613325.65
70153.70,5.51,2.33,35808.41,765505.35
84014.41,7.15,3.23,41819.36,1696785.90
65489.29,6.75,3.12,22599.37,980161.63
78545.32,6.34,4.21,34477.47,1167621.05
71893.47,8.13,4.22,19033.61,995849.78
73311.09,6.50,2.14,37252.96,1276494.76
77504.80,7.29,5.29,41864.79,1649156.61
75668.93,8.45,3.27,40746.12,1603268.21
77032.27,7.52,3.22,29023.35,1314387.41
71467.13,7.00,3.33,39812.31,1357366.53
70189.01,6.12,4.26,53705.13,1308017.31
77085.55,6.20,4.44,21287.44,1246015.30
80957.05,7.07,6.20,30545.49,1467959.53
56986.83,7.88,5.17,43921.11,1239309.91
69155.65,7.39,4.31,40808.14,1457022.63
76850.38,6.38,4.04,36333.48,1315666.87
70866.72,5.73,2.45,24511.82,885709.76
54028.10,6.19,3.20,31319.54,566645.86
64315.31,6.39,2.10,34940.35,1088176.20
66374.69,6.18,3.11,36809.12,1105737.46
63221.92,7.83,4.30,44348.42,1571664.90
80417.54,6.84,4.32,44523.99,1412144.51
73053.95,6.67,4.30,41686.52,1220724.18
62948.74,6.97,4.49,30494.51,1011909.69
59037.61,7.70,5.41,26234.11,685922.39
67314.74,6.07,4.26,31872.78,1175190.67
58714.48,8.11,5.28,32762.94,1053891.64
78286.52,7.47,5.29,42425.78,1360502.25
68785.20,6.60,4.03,48564.80,1409038.99
62970.72,6.60,2.48,14241.25,547794.57
85048.20,6.49,4.38,23662.58,1211442.94
82425.05,5.70,2.36,41020.44,1403296.26
68817.20,5.33,4.07,35621.68,1125696.86
63170.38,4.89,2.09,44345.08,1067191.98
66943.80,6.83,3.03,28984.51,786257.78
74591.28,6.83,3.19,28860.95,1341069.16
62302.06,7.48,3.44,40291.19,777718.90
67559.67,7.16,5.05,32487.57,1539465.42
70791.52,5.29,4.03,19314.63,738760.75
61015.51,5.73,4.16,39588.23,777144.25
65013.21,7.59,3.13,23039.89,1131040.70
59179.87,6.52,2.45,33549.55,892718.09
44426.26,8.31,3.06,55838.91,1344406.93
52890.05,8.86,3.21,27165.23,1174949.86
57896.60,7.63,6.30,35960.63,948054.01
67548.17,8.19,3.40,50213.74,1432902.75
72009.20,6.86,3.49,59313.74,1649947.16
50143.64,7.98,4.04,67601.22,1168588.03
63335.79,6.31,3.44,35469.03,1172514.72
66083.17,8.91,4.17,39186.00,1051173.46
68577.11,6.43,3.29,23927.33,1235747.51
69605.54,6.56,2.13,17597.04,984010.71
57276.72,5.53,3.47,35374.25,1210610.16
73682.49,5.35,2.22,34366.18,766078.37
74056.57,5.89,3.09,38822.83,1234636.45
60325.99,7.65,6.45,38418.06,1364306.77
84851.16,6.21,2.48,34265.53,1429383.35
74008.83,9.07,5.28,32743.78,1680788.29
64059.44,5.94,3.12,27866.00,884891.50
71579.13,6.17,2.44,40130.54,1198572.87
64730.13,5.76,2.37,31879.32,996924.69
70763.42,6.98,4.43,29873.99,1417403.31
62072.07,6.99,4.33,23853.97,549947.25
63209.69,8.69,4.24,33967.67,1241699.12
61009.11,7.08,3.41,60309.12,1258686.29
62566.76,5.83,4.28,26717.60,1144177.78
60426.51,8.85,6.08,46776.74,1518387.14
56349.97,6.69,4.04,31048.99,592512.43
65827.34,5.98,3.14,46346.62,1283590.46
63376.71,6.44,3.16,29743.59,1014093.31
77275.77,8.03,3.31,41162.34,1535152.07
68057.07,7.88,6.20,52547.83,1754576.15
59828.80,8.06,3.50,47590.83,1384965.65
65672.20,6.12,4.08,34640.72,554253.05
66667.33,8.35,6.29,37198.29,1502451.11
78074.95,7.74,4.06,58051.60,1930802.92
77911.36,5.06,3.04,42795.35,1309860.06
70378.49,5.17,2.35,31646.38,1110525.99
62845.11,7.39,4.26,44604.27,1543357.45
69699.52,8.24,3.06,47248.81,1736442.48
75477.52,7.06,5.03,18878.80,1370367.79
79750.30,7.09,4.15,36085.10,1614916.47
63617.90,4.93,4.46,30692.92,1124463.04
71501.14,7.06,5.26,44428.15,1293383.89
81570.54,7.37,6.29,32485.41,1472967.81
60270.45,7.26,4.21,26945.57,1009809.98
66407.79,5.86,2.00,38707.53,1217061.25
74479.34,5.25,3.33,34615.96,1637335.30
71830.75,8.78,6.10,39939.80,1570904.98
75869.65,5.79,2.24,27606.01,1002690.90
75774.72,7.63,6.32,44508.60,1814550.90
75174.66,8.53,5.16,40179.17,1677005.14
73688.95,5.80,4.13,38977.47,1173201.52
53409.28,7.27,4.02,22522.88,860346.47
59167.64,6.04,3.46,39496.13,631712.72
69429.19,7.10,3.11,44822.35,1330929.47
53365.02,7.89,5.02,36419.23,879356.37
59114.20,5.78,3.14,40488.33,635419.37
63143.62,7.31,6.43,33577.51,1085494.82
70957.00,6.66,2.38,27811.64,1024601.56
66197.49,5.31,4.14,35919.85,701865.77
64497.27,6.34,3.12,30018.12,942663.94
80948.11,7.93,4.41,32517.53,1838092.10
77193.94,7.17,5.31,19630.02,1065150.79
58874.27,6.65,2.11,19772.52,849566.09
67123.33,6.86,3.23,27725.53,949892.53
71642.46,7.07,4.03,27727.03,1294967.41
74614.82,5.96,4.31,46070.44,1033881.13
63358.61,7.49,4.32,38575.27,1280700.40
68596.00,5.91,2.09,55323.96,1388840.17
81668.79,8.40,5.02,28884.05,1940225.91
80379.06,4.41,4.12,54143.33,1586889.99
59195.33,7.87,3.24,30774.75,962081.42
56909.83,7.62,4.09,36794.20,1049798.78
66959.34,6.39,2.27,36043.02,1040781.80
52267.25,8.51,3.48,25983.52,1100380.26
38868.25,8.97,4.22,25432.08,759044.69
67466.30,5.82,4.09,47444.71,1283764.79
67453.08,5.55,2.09,49085.96,1162949.68
64405.65,7.88,6.12,42611.54,1420979.18
62485.90,7.24,3.29,32428.13,972670.81
84613.54,6.81,4.18,43480.70,1804243.86
69616.21,7.40,6.38,14476.76,836883.57
68173.77,7.07,3.16,57699.96,1294647.59
80431.04,6.32,4.05,34615.60,1300479.13
66098.57,6.59,2.13,28433.85,1040377.00
63866.37,5.86,2.02,33288.96,1193253.80
76960.78,7.45,3.21,55375.67,1618127.61
75595.70,6.69,3.40,30177.12,1113856.54
68214.14,7.62,5.29,37311.66,1706291.99
50881.91,5.12,3.22,35777.29,658644.62
63781.00,7.77,5.02,35056.45,1168993.74
73193.44,5.12,4.08,35707.76,1123209.85
73875.68,6.50,2.09,34332.42,915818.45
76402.51,6.40,3.24,30636.46,1134142.92
76221.79,8.30,3.16,30324.19,1589765.50
53630.32,7.05,3.06,43358.57,552585.35
70488.78,7.48,6.33,38326.00,1352917.18
76149.22,7.38,4.31,30532.99,1043281.29
63748.24,8.54,6.21,47926.41,1589431.17
73038.22,6.92,4.47,32508.91,1348883.32
76992.82,6.05,4.46,24874.04,1212440.29
89510.92,8.22,6.48,29766.44,1580727.45
70438.39,6.56,3.20,29990.63,1215288.49
64345.07,6.71,3.18,48621.17,1391788.85
65901.48,8.10,6.35,32810.14,1127248.61
58858.02,7.47,5.24,23978.59,1234609.74
59716.58,4.46,2.01,49859.50,936234.35
89112.70,8.02,3.46,29673.02,1852338.47
85522.89,9.02,4.37,49257.85,2009937.70
50005.05,5.87,4.48,32614.78,828127.03
71491.38,8.90,3.41,42631.84,1661119.50
65608.61,6.74,3.15,28774.43,1295901.45
65431.32,7.54,6.43,23365.44,989643.03
81909.51,6.63,2.00,30777.97,1788515.82
82514.30,7.79,5.09,32252.14,1814855.15
72764.93,8.00,5.07,19595.96,1170705.17
55288.84,8.35,6.41,31144.66,1090788.98
59420.35,5.76,2.25,20691.48,440585.03
59042.58,6.44,4.50,33182.44,1029439.23
76650.59,7.02,6.08,36333.95,828120.95
59912.82,5.81,2.02,38092.93,985283.88
69544.13,6.14,4.29,27071.53,879062.59
56588.24,5.23,4.32,38132.46,609402.78
66269.51,8.19,3.26,18114.58,1168859.12
74890.94,7.00,2.30,25333.87,1307506.57
71053.69,7.45,6.48,29359.21,1357250.57
60721.10,6.94,4.20,29978.66,1181630.63
70204.39,6.49,4.11,38773.09,1294615.01
62347.25,7.41,5.42,37499.01,911656.11
73688.59,7.58,3.42,30994.80,1149327.66
45685.25,8.09,5.02,30345.59,867714.38
70689.36,6.46,3.29,21350.10,973068.56
74510.79,7.93,5.19,9579.07,1084408.44
98468.25,6.63,3.05,50676.31,2275455.31
69275.05,6.25,2.50,40144.75,1233205.20
65969.71,8.02,4.09,61772.76,1906024.64
65897.66,6.52,3.01,49667.61,1412626.52
72110.50,7.05,5.33,23411.95,1208761.06
82069.66,6.37,2.38,47005.50,1710924.37
47422.75,5.34,2.16,42771.41,750119.73
